Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%,Life expectancy
Mexico,MEX,2022,21.58,38.05,32.81,7.56,73.9731
Mexico,MEX,2023,21.58,38.05,32.81,7.56,75.069
Micronesia (country),FSM,1980,8.81,26.359999,43.239998,21.6,62.5564
Micronesia (country),FSM,1981,8.95,26.31,43.18,21.56,62.6676
Micronesia (country),FSM,1982,9.1,26.249998,43.14,21.51,62.7471
Micronesia (country),FSM,1983,9.25,26.199999,43.079998,21.47,62.8287
Micronesia (country),FSM,1984,9.4,26.140001,43.04,21.43,62.9226
Micronesia (country),FSM,1985,9.55,26.089998,42.98,21.38,63.0284
Micronesia (country),FSM,1986,9.71,26.03,42.92,21.33,63.1508
Micronesia (country),FSM,1987,9.87,25.97,42.87,21.29,63.2057
Micronesia (country),FSM,1988,10.03,25.92,42.809998,21.24,63.4607
Micronesia (country),FSM,1989,10.2,25.85,42.76,21.19,63.6165
Micronesia (country),FSM,1990,10.37,25.79,42.69,21.14,63.7217
Micronesia (country),FSM,1991,10.65,25.82,42.39,21.14,63.8813
Micronesia (country),FSM,1992,10.91,25.87,42.1,21.13,63.9961
Micronesia (country),FSM,1993,11.17,25.9,41.79,21.13,64.041
Micronesia (country),FSM,1994,11.42,25.929998,41.52,21.12,64.0825
Micronesia (country),FSM,1995,11.66,25.97,41.260002,21.12,64.1421
Micronesia (country),FSM,1996,11.89,25.999998,40.99,21.12,64.2534
Micronesia (country),FSM,1997,12.12,26.03,40.73,21.11,64.3714
Micronesia (country),FSM,1998,12.34,26.06,40.49,21.11,64.5091
Micronesia (country),FSM,1999,12.55,26.089998,40.239998,21.11,64.6261
Micronesia (country),FSM,2000,12.76,26.12,40.02,21.1,64.3173
Micronesia (country),FSM,2001,13.14,26.62,39.6,20.65,64.8013
Micronesia (country),FSM,2002,13.51,27.1,39.19,20.2,63.9075
Micronesia (country),FSM,2003,13.88,27.57,38.789997,19.76,64.9148
Micronesia (country),FSM,2004,14.23,28.04,38.4,19.33,64.8985
Micronesia (country),FSM,2005,14.58,28.490002,38.02,18.92,64.9065
Micronesia (country),FSM,2006,14.92,28.929998,37.65,18.51,64.8588
Micronesia (country),FSM,2007,15.25,29.37,37.27,18.11,64.8437
Micronesia (country),FSM,2008,15.57,29.789999,36.91,17.72,64.8489
Micronesia (country),FSM,2009,15.89,30.199999,36.57,17.34,64.8652
Micronesia (country),FSM,2010,16.2,30.61,36.219997,16.97,64.8919
Micronesia (country),FSM,2011,16.18,30.83,36.129997,16.86,64.9685
Micronesia (country),FSM,2012,16.16,31.029999,36.039997,16.76,65.0802
Micronesia (country),FSM,2013,16.14,31.23,35.95,16.67,65.1786
Micronesia (country),FSM,2014,16.12,31.42,35.89,16.58,65.294
Micronesia (country),FSM,2015,16.11,31.59,35.789997,16.5,65.3065
Micronesia (country),FSM,2016,16.09,31.77,35.73,16.42,65.5757
Micronesia (country),FSM,2017,16.07,31.93,35.66,16.34,65.7612
Micronesia (country),FSM,2018,16.06,32.09,35.600002,16.26,65.9427
Micronesia (country),FSM,2019,16.05,32.23,35.530003,16.19,66.1957
Micronesia (country),FSM,2020,16.03,32.38,35.460003,16.12,65.8776
Micronesia (country),FSM,2021,16.03,32.38,35.460003,16.12,66.1516
Micronesia (country),FSM,2022,16.03,32.38,35.460003,16.12,66.9606
Micronesia (country),FSM,2023,16.03,32.38,35.460003,16.12,67.1983
Moldova,MDA,1988,5.87,19.949999,48.34,25.83,68.1909
Moldova,MDA,1993,9.65,25.400002,47.11,17.84,66.66
Moldova,MDA,1998,8.95,25.97,48.57,16.52,66.8403
Moldova,MDA,1999,8.84,25.86,48.69,16.62,67.2047
Moldova,MDA,2000,8.78,25.71,48.57,16.93,67.4623
Moldova,MDA,2001,8.66,25.98,48.719997,16.64,67.6725
Moldova,MDA,2002,9.06,25.7,48.51,16.73,67.7926
Moldova,MDA,2003,9.42,25.66,48.18,16.73,67.8998
Moldova,MDA,2004,9.43,25.740002,48.100002,16.73,68.0166
Moldova,MDA,2005,9.84,25.749998,47.870003,16.53,68.1969
Moldova,MDA,2006,10.22,25.69,47.670002,16.43,68.4234
Moldova,MDA,2007,10.42,25.68,47.22,16.68,68.6738
Moldova,MDA,2008,10.84,25.400002,47.14,16.62,69.0001
Moldova,MDA,2009,10.61,25.52,46.98,16.89,69.4057
Moldova,MDA,2010,10.45,25.080002,47.29,17.18,69.8759
Moldova,MDA,2011,10.67,24.5,47.31,17.52,70.1732
Moldova,MDA,2012,10.5,24.250002,47.43,17.83,70.3438
Moldova,MDA,2013,10.08,24.21,47.620003,18.09,70.2907
Moldova,MDA,2014,10.15,23.9,47.5,18.45,70.2407
Moldova,MDA,2015,10.18,23.74,47.57,18.51,70.118
Moldova,MDA,2016,9.88,23.44,47.690002,18.99,70.1792
Moldova,MDA,2017,10.59,23.17,47.32,18.94,70.375
Moldova,MDA,2018,10.3,23.5,47.29,18.91,70.2355
Moldova,MDA,2022,10.73,23.45,47.02,18.81,71.5465
Moldova,MDA,2023,10.68,23.46,47.04,18.82,71.1985
Monaco,MCO,1980,9.08,23.14,47.32,20.46,74.9484
Monaco,MCO,1981,9.05,23.17,47.33,20.45,74.9528
Monaco,MCO,1982,9.02,23.16,47.510002,20.32,75.2555
Monaco,MCO,1983,9.13,23.17,47.19,20.51,75.6974
Monaco,MCO,1984,9.34,23.32,47.03,20.31,76.3935
Monaco,MCO,1985,9.37,23.5,47.24,19.89,77.3626
Monaco,MCO,1986,9.34,23.18,47.3,20.17,78.3999
Monaco,MCO,1987,9.27,23.23,47.19,20.31,79.2571
Monaco,MCO,1988,9.33,23.109999,46.74,20.82,79.4083
Monaco,MCO,1989,9.43,23.17,46.69,20.71,79.4156
Monaco,MCO,1990,9.22,23.28,46.56,20.93,79.4356
Monaco,MCO,1991,9.14,23.16,46.64,21.05,79.7494
Monaco,MCO,1992,9.51,23.69,46.239998,20.55,80.0654
Monaco,MCO,1993,9.63,23.82,46.67,19.88,80.3646
Monaco,MCO,1994,10.07,24.1,46.45,19.37,80.6543
Monaco,MCO,1995,9.75,24.11,46.59,19.56,80.9021
Monaco,MCO,1996,10.08,23.95,46.44,19.53,81.1335
Monaco,MCO,1997,10.68,24.13,45.989998,19.19,81.358
Monaco,MCO,1998,10.81,24.14,45.789997,19.26,81.6054
Monaco,MCO,1999,10.88,24.11,45.76,19.24,81.8264
Monaco,MCO,2000,11.3,24.27,45.52,18.92,82.1207
Monaco,MCO,2001,10.86,24.250002,45.96,18.93,82.485
Monaco,MCO,2002,10.5,24.11,46.2,19.19,83.0547
Monaco,MCO,2003,10.75,24.01,46.37,18.87,83.6128
Monaco,MCO,2004,11.16,23.88,46.88,18.08,84.1511
Monaco,MCO,2005,11.34,23.94,46.399998,18.32,84.3396
Monaco,MCO,2006,12.0,23.980001,45.87,18.16,84.1944
Monaco,MCO,2007,11.98,24.089998,45.52,18.4,83.9034
Monaco,MCO,2008,10.78,23.46,46.6,19.16,83.8271
Monaco,MCO,2009,9.88,23.6,47.02,19.5,84.1871
Monaco,MCO,2010,10.93,24.21,46.43,18.43,84.6441
Monaco,MCO,2011,10.88,24.18,46.62,18.33,85.0099
Monaco,MCO,2012,10.25,24.150002,47.170002,18.44,85.0451
Monaco,MCO,2013,10.4,24.23,47.170002,18.19,85.0557
Monaco,MCO,2014,10.85,24.240002,46.85,18.06,85.0925
Monaco,MCO,2015,10.66,24.330002,46.92,18.09,85.3231
Monaco,MCO,2016,10.77,24.36,46.69,18.19,85.6302
Monaco,MCO,2017,10.78,24.5,46.41,18.32,85.8784
Monaco,MCO,2018,10.83,24.42,46.27,18.49,86.0843
Monaco,MCO,2019,10.49,24.529999,46.309998,18.68,86.1507
Monaco,MCO,2020,10.58,24.28,46.54,18.6,86.0893
Monaco,MCO,2021,11.4,24.13,46.03,18.44,85.1126
Monaco,MCO,2022,11.5,24.169998,45.85,18.49,85.7464
Monaco,MCO,2023,11.5,24.169998,45.85,18.49,86.3724
Mongolia,MNG,1995,14.93,27.46,42.6,15.0,60.8909
Mongolia,MNG,1998,15.11,28.060001,41.36,15.47,62.1208
Mongolia,MNG,2002,16.53,28.009998,41.08,14.38,63.9924
Mongolia,MNG,2007,16.27,31.740002,37.93,14.06,66.4713
Mongolia,MNG,2011,16.68,27.939999,39.899998,15.48,67.167
Mongolia,MNG,2012,18.16,27.19,40.32,14.33,67.6113
Mongolia,MNG,2013,16.86,26.699999,40.95,15.49,68.2101
Mongolia,MNG,2014,17.48,26.640001,40.6,15.28,68.7366
Mongolia,MNG,2015,16.27,28.54,39.59,15.61,69.2386
Mongolia,MNG,2016,16.37,27.74,40.09,15.81,69.736
Mongolia,MNG,2017,17.22,26.19,40.57,16.02,70.1709
Mongolia,MNG,2022,18.88,25.7,39.68,15.74,71.5049
Mongolia,MNG,2023,16.06,26.339998,41.25,16.36,71.7341
Montenegro,MNE,1980,7.06,24.12,49.219997,19.61,72.2447
Montenegro,MNE,1981,7.07,24.11,49.219997,19.6,72.126
Montenegro,MNE,1982,7.07,24.11,49.21,19.6,72.3044
Montenegro,MNE,1983,7.06,24.12,49.219997,19.61,72.3045
Montenegro,MNE,1984,7.06,24.11,49.21,19.62,72.2892
Montenegro,MNE,1985,7.06,24.11,49.21,19.62,72.4302
Montenegro,MNE,1986,7.06,24.1,49.219997,19.62,72.7793
Montenegro,MNE,1987,7.06,24.1,49.21,19.63,73.1791
Montenegro,MNE,1988,7.06,24.1,49.21,19.63,73.4096
Montenegro,MNE,1989,7.06,24.1,49.21,19.63,73.8142
Montenegro,MNE,2001,8.12,24.339998,48.289997,19.25,73.739
Montenegro,MNE,2006,8.23,24.160002,48.35,19.27,74.6713
Montenegro,MNE,2007,7.89,24.08,48.52,19.51,74.6739
Montenegro,MNE,2008,8.1,24.259998,48.07,19.57,75.0006
Montenegro,MNE,2009,8.49,23.980001,48.32,19.22,75.3973
Montenegro,MNE,2010,8.79,24.1,47.780003,19.34,75.7125
Montenegro,MNE,2011,9.23,24.250002,47.08,19.45,75.9607
Montenegro,MNE,2012,9.95,25.68,47.920002,16.45,76.2367
Montenegro,MNE,2013,9.57,25.63,47.82,16.98,76.3539
Montenegro,MNE,2014,9.21,25.43,48.31,17.04,76.4679
Montenegro,MNE,2015,10.66,26.13,47.72,15.5,76.5939
Montenegro,MNE,2016,10.45,26.089998,47.09,16.36,76.5647
Montenegro,MNE,2017,10.6,26.08,46.99,16.32,76.5929
Montenegro,MNE,2022,9.89,26.019999,47.54,16.56,75.9214
Montenegro,MNE,2023,9.93,26.01,47.510002,16.55,77.0869
Montserrat,MSR,1980,23.75,32.190002,35.870003,8.19,69.3273
Montserrat,MSR,1981,23.64,32.29,35.9,8.16,69.5341
Montserrat,MSR,1982,23.53,32.4,35.94,8.13,69.7057
Montserrat,MSR,1983,23.42,32.51,35.969997,8.1,69.8674
Montserrat,MSR,1984,23.31,32.61,36.01,8.07,70.0239
Montserrat,MSR,1985,23.19,32.73,36.039997,8.03,70.1645
Montserrat,MSR,1986,23.07,32.85,36.09,8.0,70.3171
Montserrat,MSR,1987,22.95,32.960003,36.12,7.96,70.454
Montserrat,MSR,1988,22.83,33.08,36.16,7.93,70.6068
Montserrat,MSR,1989,22.71,33.21,36.210003,7.86,68.2617
Montserrat,MSR,1990,22.58,33.34,36.26,7.83,70.9395
Montserrat,MSR,1991,22.57,33.23,36.3,7.89,71.1414
Montserrat,MSR,1992,22.55,33.149998,36.37,7.93,71.3995
Montserrat,MSR,1993,22.54,33.059998,36.44,7.97,71.6541
Montserrat,MSR,1994,22.53,32.969997,36.489998,8.0,71.9123
Montserrat,MSR,1995,22.52,32.879997,36.559998,8.04,72.1731
Montserrat,MSR,1996,22.51,32.8,36.62,8.07,72.415
Montserrat,MSR,1997,22.5,32.710003,36.68,8.11,63.2197
Montserrat,MSR,1998,22.49,32.63,36.73,8.14,72.8449
Montserrat,MSR,1999,22.48,32.55,36.8,8.18,72.9668
Montserrat,MSR,2000,22.47,32.47,36.86,8.21,73.1501
Montserrat,MSR,2001,22.31,32.460003,36.98,8.26,73.331
Montserrat,MSR,2002,22.16,32.440002,37.09,8.3,73.5523
Montserrat,MSR,2003,22.02,32.43,37.22,8.35,73.7886
Montserrat,MSR,2004,21.89,32.41,37.31,8.39,74.0006
Montserrat,MSR,2005,21.76,32.4,37.41,8.43,74.1851
Montserrat,MSR,2006,21.64,32.39,37.5,8.46,74.3424
Montserrat,MSR,2007,21.53,32.370003,37.6,8.5,74.4499
Montserrat,MSR,2008,21.42,32.36,37.69,8.53,74.5334
Montserrat,MSR,2009,21.31,32.350002,37.77,8.57,74.6229
Montserrat,MSR,2010,21.21,32.34,37.86,8.6,74.6831
Montserrat,MSR,2011,21.2,31.830002,37.8,9.17,74.7673
Montserrat,MSR,2012,21.2,31.32,37.75,9.74,74.8496
Montserrat,MSR,2013,21.2,30.8,37.69,10.3,74.9333
Montserrat,MSR,2014,21.2,30.3,37.65,10.86,75.0332
Montserrat,MSR,2015,21.19,29.800001,37.59,11.41,75.1277
Montserrat,MSR,2016,21.19,29.300001,37.55,11.97,75.228
Montserrat,MSR,2017,21.19,28.8,37.49,12.51,75.3312
Montserrat,MSR,2018,21.18,28.32,37.44,13.06,75.4559
Montserrat,MSR,2019,21.18,27.83,37.41,13.6,75.6002
Montserrat,MSR,2020,21.2,27.37,37.38,14.06,75.5677
Montserrat,MSR,2021,21.2,27.37,37.38,14.06,75.8958
Montserrat,MSR,2022,21.2,27.37,37.38,14.06,76.0377
Montserrat,MSR,2023,21.2,27.37,37.38,14.06,76.1857
Morocco,MAR,1984,13.27,34.36,36.899998,15.46,58.4378
Morocco,MAR,2000,13.25,34.36,36.93,15.47,66.7937
Morocco,MAR,2006,13.44,34.29,36.84,15.43,69.1574
Morocco,MAR,2013,13.32,34.34,36.89,15.45,72.1174
Morocco,MAR,2022,13.33,34.33,36.88,15.45,75.1614
Morocco,MAR,2023,13.23,34.37,36.93,15.47,75.3128
Mozambique,MOZ,1996,23.99,37.61,29.49,8.91,47.1208
Mozambique,MOZ,2002,25.31,32.8,30.4,11.49,50.8793
Mozambique,MOZ,2007,23.61,32.05,32.440002,11.9,53.2554
Mozambique,MOZ,2008,23.27,31.900002,32.83,11.98,53.7989
Mozambique,MOZ,2014,31.43,33.07,26.69,8.8,57.965
Mozambique,MOZ,2022,24.65,34.8,30.419998,10.13,63.0115
Mozambique,MOZ,2023,24.65,34.8,30.419998,10.13,63.6111
Myanmar,MMR,2015,28.66,23.55,34.31,13.47,65.2877
Myanmar,MMR,2017,16.45,26.26,39.829998,17.46,65.9086
Myanmar,MMR,2022,18.0,26.249998,38.710003,17.04,66.5058
Myanmar,MMR,2023,16.63,26.13,39.739998,17.5,66.889
Namibia,NAM,2003,26.79,44.440002,22.84,5.93,51.9178
Namibia,NAM,2009,26.24,42.67,24.58,6.51,55.3474
Namibia,NAM,2015,21.49,42.469997,29.15,6.88,60.0083
Namibia,NAM,2022,21.49,42.469997,29.15,6.88,64.1903
Namibia,NAM,2023,21.53,42.45,29.14,6.88,67.3848
Nauru,NRU,1980,8.81,26.359999,43.239998,21.6,58.4713
Nauru,NRU,1981,8.95,26.31,43.18,21.56,58.5549
Nauru,NRU,1982,9.1,26.249998,43.14,21.51,58.6351
Nauru,NRU,1983,9.25,26.199999,43.079998,21.47,58.6935
Nauru,NRU,1984,9.4,26.140001,43.04,21.43,58.6581
Nauru,NRU,1985,9.55,26.089998,42.98,21.38,58.598
Nauru,NRU,1986,9.71,26.03,42.92,21.33,58.5911
Nauru,NRU,1987,9.87,25.97,42.87,21.29,58.625
Nauru,NRU,1988,10.03,25.92,42.809998,21.24,58.7252
Nauru,NRU,1989,10.2,25.85,42.76,21.19,58.8996
Nauru,NRU,1990,10.37,25.79,42.69,21.14,59.1018
Nauru,NRU,1991,10.65,25.82,42.39,21.14,59.3124
Nauru,NRU,1992,10.91,25.87,42.1,21.13,59.5184
Nauru,NRU,1993,11.17,25.9,41.79,21.13,59.7613
Nauru,NRU,1994,11.42,25.929998,41.52,21.12,59.9538
Nauru,NRU,1995,11.66,25.97,41.260002,21.12,60.0627
Nauru,NRU,1996,11.89,25.999998,40.99,21.12,60.0704
Nauru,NRU,1997,12.12,26.03,40.73,21.11,59.9848
Nauru,NRU,1998,12.34,26.06,40.49,21.11,59.86
Nauru,NRU,1999,12.55,26.089998,40.239998,21.11,59.7007
Nauru,NRU,2000,12.76,26.12,40.02,21.1,59.5743
Nauru,NRU,2001,13.14,26.62,39.6,20.65,59.4823
Nauru,NRU,2002,13.51,27.1,39.19,20.2,59.427
Nauru,NRU,2003,13.88,27.57,38.789997,19.76,59.3587
Nauru,NRU,2004,14.23,28.04,38.4,19.33,59.3455
Nauru,NRU,2005,14.58,28.490002,38.02,18.92,59.3608
Nauru,NRU,2006,14.92,28.929998,37.65,18.51,59.4086
Nauru,NRU,2007,15.25,29.37,37.27,18.11,59.4899
Nauru,NRU,2008,15.57,29.789999,36.91,17.72,59.6754
Nauru,NRU,2009,15.89,30.199999,36.57,17.34,59.8524
Nauru,NRU,2010,16.2,30.61,36.219997,16.97,60.0741
Nauru,NRU,2011,16.18,30.83,36.129997,16.86,60.2868
Nauru,NRU,2012,16.16,31.029999,36.039997,16.76,60.5326
Nauru,NRU,2013,16.14,31.23,35.95,16.67,60.7009
Nauru,NRU,2014,16.12,31.42,35.89,16.58,60.8335
Nauru,NRU,2015,16.11,31.59,35.789997,16.5,60.8969
Nauru,NRU,2016,16.09,31.77,35.73,16.42,60.9958
Nauru,NRU,2017,16.07,31.93,35.66,16.34,61.1011
Nauru,NRU,2018,16.06,32.09,35.600002,16.26,61.2378
Nauru,NRU,2019,16.05,32.23,35.530003,16.19,61.3931
Nauru,NRU,2020,16.03,32.38,35.460003,16.12,61.5271
Nauru,NRU,2021,16.03,32.38,35.460003,16.12,61.3312
Nauru,NRU,2022,16.03,32.38,35.460003,16.12,61.9304
Nauru,NRU,2023,16.03,32.38,35.460003,16.12,62.1094
Nepal,NPL,1984,9.39,23.1,42.01,25.5,50.2267
Nepal,NPL,1995,17.9,27.35,37.920002,16.82,59.3229
Nepal,NPL,2010,14.95,26.99,40.53,17.54,66.7724
Nepal,NPL,2022,13.63,27.31,40.65,18.41,70.0869
Nepal,NPL,2023,14.01,26.949999,40.64,18.4,70.3537
Netherlands,NLD,1980,5.87,20.45,48.05,25.63,75.7719
Netherlands,NLD,1981,5.8,20.53,48.13,25.53,75.9906
Netherlands,NLD,1982,5.81,20.66,48.100002,25.44,76.0614
Netherlands,NLD,1983,5.91,20.85,48.010002,25.22,76.2551
Netherlands,NLD,1984,5.99,20.900002,48.2,24.9,76.3272
Netherlands,NLD,1985,5.86,20.93,48.13,25.08,76.3758
Netherlands,NLD,1986,5.89,20.94,48.15,25.02,76.3549
Netherlands,NLD,1987,5.84,20.91,48.14,25.11,76.8133
Netherlands,NLD,1988,5.9,20.88,48.120003,25.11,77.0001
Netherlands,NLD,1989,5.88,20.96,48.08,25.07,76.8363
Netherlands,NLD,1990,5.65,20.68,48.370003,25.29,77.0122
Netherlands,NLD,1991,5.65,20.5,48.52,25.33,77.1617
Netherlands,NLD,1992,5.48,20.36,48.74,25.41,77.3648
Netherlands,NLD,1993,5.39,20.59,48.86,25.15,77.0408
Netherlands,NLD,1994,5.55,20.919998,48.62,24.92,77.5183
Netherlands,NLD,1995,5.77,21.38,48.2,24.65,77.5512
Netherlands,NLD,1996,5.73,21.01,47.21,26.06,77.5561
Netherlands,NLD,1997,5.87,21.070002,46.95,26.11,77.9311
Netherlands,NLD,1998,5.71,21.03,47.06,26.2,78.0044
Netherlands,NLD,1999,5.8,20.98,46.83,26.39,77.9678
Netherlands,NLD,2000,5.95,20.8,46.74,26.5,78.13
Netherlands,NLD,2001,6.73,21.160002,46.56,25.54,78.3379
Netherlands,NLD,2002,6.69,21.59,47.59,24.13,78.4119
Netherlands,NLD,2003,6.52,21.529999,46.87,25.08,78.6649
Netherlands,NLD,2004,6.79,21.83,46.23,25.15,79.2389
Netherlands,NLD,2005,7.08,22.26,46.32,24.34,79.488
Netherlands,NLD,2006,6.92,22.050001,46.83,24.21,79.8466
Netherlands,NLD,2007,7.71,22.77,46.0,23.51,80.255
Netherlands,NLD,2008,6.57,21.28,47.08,25.07,80.3866
Netherlands,NLD,2009,6.36,21.619999,47.12,24.89,80.6712
Netherlands,NLD,2010,6.69,22.25,46.92,24.13,80.8293
Netherlands,NLD,2011,6.56,22.1,47.24,24.09,81.1096
Netherlands,NLD,2012,6.43,22.3,47.18,24.08,81.059
Netherlands,NLD,2013,6.29,21.77,48.05,23.88,81.3011
Netherlands,NLD,2014,6.82,22.24,47.58,23.36,81.6503
Netherlands,NLD,2015,6.81,22.130001,47.45,23.63,81.49
Netherlands,NLD,2016,6.76,22.0,47.530003,23.71,81.5549
Netherlands,NLD,2017,6.91,22.45,47.37,23.26,81.7366
Netherlands,NLD,2022,6.69,21.85,47.45,24.0,81.9121
Netherlands,NLD,2023,6.69,21.85,47.45,24.0,82.1576
New Caledonia,NCL,1980,8.81,26.359999,43.239998,21.6,65.6008
New Caledonia,NCL,1981,8.95,26.31,43.18,21.56,65.9865
New Caledonia,NCL,1982,9.1,26.249998,43.14,21.51,66.5105
New Caledonia,NCL,1983,9.25,26.199999,43.079998,21.47,66.9715
New Caledonia,NCL,1984,9.4,26.140001,43.04,21.43,67.4188
New Caledonia,NCL,1985,9.55,26.089998,42.98,21.38,67.8432
New Caledonia,NCL,1986,9.71,26.03,42.92,21.33,68.2385
New Caledonia,NCL,1987,9.87,25.97,42.87,21.29,68.5974
New Caledonia,NCL,1988,10.03,25.92,42.809998,21.24,68.9204
New Caledonia,NCL,1989,10.2,25.85,42.76,21.19,69.2205
New Caledonia,NCL,1990,10.37,25.79,42.69,21.14,69.5259
New Caledonia,NCL,1991,10.65,25.82,42.39,21.14,69.8205
New Caledonia,NCL,1992,10.91,25.87,42.1,21.13,70.1431
New Caledonia,NCL,1993,11.17,25.9,41.79,21.13,70.5038
New Caledonia,NCL,1994,11.42,25.929998,41.52,21.12,70.8967
New Caledonia,NCL,1995,11.66,25.97,41.260002,21.12,71.3138
New Caledonia,NCL,1996,11.89,25.999998,40.99,21.12,71.7497
New Caledonia,NCL,1997,12.12,26.03,40.73,21.11,72.2035
New Caledonia,NCL,1998,12.34,26.06,40.49,21.11,72.6766
New Caledonia,NCL,1999,12.55,26.089998,40.239998,21.11,73.1407
New Caledonia,NCL,2000,12.76,26.12,40.02,21.1,73.5737
New Caledonia,NCL,2001,13.14,26.62,39.6,20.65,73.9577
New Caledonia,NCL,2002,13.51,27.1,39.19,20.2,74.2781
New Caledonia,NCL,2003,13.88,27.57,38.789997,19.76,74.4996
New Caledonia,NCL,2004,14.23,28.04,38.4,19.33,74.7131
New Caledonia,NCL,2005,14.58,28.490002,38.02,18.92,74.8671
New Caledonia,NCL,2006,14.92,28.929998,37.65,18.51,75.0163
New Caledonia,NCL,2007,15.25,29.37,37.27,18.11,75.1812
New Caledonia,NCL,2008,15.57,29.789999,36.91,17.72,75.3981
New Caledonia,NCL,2009,15.89,30.199999,36.57,17.34,75.676
New Caledonia,NCL,2010,16.2,30.61,36.219997,16.97,75.9915
New Caledonia,NCL,2011,16.18,30.83,36.129997,16.86,76.3151
New Caledonia,NCL,2012,16.16,31.029999,36.039997,16.76,76.6153
New Caledonia,NCL,2013,16.14,31.23,35.95,16.67,76.8666
New Caledonia,NCL,2014,16.12,31.42,35.89,16.58,77.0529
New Caledonia,NCL,2015,16.11,31.59,35.789997,16.5,77.2055
New Caledonia,NCL,2016,16.09,31.77,35.73,16.42,77.3589
New Caledonia,NCL,2017,16.07,31.93,35.66,16.34,77.5036
New Caledonia,NCL,2018,16.06,32.09,35.600002,16.26,77.5567
New Caledonia,NCL,2019,16.05,32.23,35.530003,16.19,77.2623
New Caledonia,NCL,2020,16.03,32.38,35.460003,16.12,77.0494
New Caledonia,NCL,2021,16.03,32.38,35.460003,16.12,77.1134
New Caledonia,NCL,2022,16.03,32.38,35.460003,16.12,77.6983
New Caledonia,NCL,2023,16.03,32.38,35.460003,16.12,78.7658
New Zealand,NZL,1948,14.52,27.12,45.379997,12.98,68.81
New Zealand,NZL,1949,15.06,27.66,44.82,12.47,68.95
New Zealand,NZL,1950,17.36,27.880001,42.75,12.01,69.2532
New Zealand,NZL,1951,14.76,27.54,44.93,12.77,69.1286
New Zealand,NZL,1952,14.88,28.46,44.37,12.28,69.3765
New Zealand,NZL,1953,14.85,28.470001,44.4,12.29,70.2136
New Zealand,NZL,1954,14.38,28.32,44.82,12.47,70.3348
New Zealand,NZL,1955,13.22,27.96,45.96,12.87,70.4792
New Zealand,NZL,1956,13.44,28.71,45.41,12.44,70.7216
New Zealand,NZL,1957,13.18,27.86,46.17,12.8,70.2553
New Zealand,NZL,1958,11.06,27.44,47.83,13.67,70.8768
New Zealand,NZL,1959,11.58,27.82,47.34,13.26,70.774
New Zealand,NZL,1960,11.33,27.45,47.65,13.56,71.2235
New Zealand,NZL,1961,11.19,27.48,47.77,13.57,70.9345
New Zealand,NZL,1962,11.1,27.45,47.86,13.57,71.1997
New Zealand,NZL,1963,11.18,27.419998,47.83,13.56,71.2666
New Zealand,NZL,1964,11.75,27.500002,47.48,13.26,71.2952
New Zealand,NZL,1965,10.33,27.12,48.649998,13.9,71.2151
New Zealand,NZL,1966,10.12,26.97,48.89,14.02,71.073
New Zealand,NZL,1967,10.13,27.14,48.8,13.92,71.4375
New Zealand,NZL,1968,10.33,27.23,48.59,13.85,71.088
New Zealand,NZL,1969,10.33,27.09,48.67,13.9,71.475
New Zealand,NZL,1970,10.19,26.92,48.899998,13.99,71.2192
New Zealand,NZL,1971,9.98,27.18,48.86,13.98,71.7167
New Zealand,NZL,1972,11.02,27.13,48.010002,13.84,71.8235
New Zealand,NZL,1973,11.59,27.21,47.59,13.61,71.6751
New Zealand,NZL,1974,10.95,26.519999,48.629997,13.89,71.9405
New Zealand,NZL,1975,9.01,25.150002,50.809998,15.03,72.2002
New Zealand,NZL,1976,10.76,25.76,48.95,14.53,72.3966
New Zealand,NZL,1977,8.71,24.76,51.17,15.36,72.1345
New Zealand,NZL,1978,8.51,24.76,51.27,15.45,73.0094
New Zealand,NZL,1979,8.08,24.31,51.8,15.81,73.0509
New Zealand,NZL,1980,7.7,24.86,51.969997,15.48,72.8619
New Zealand,NZL,1981,7.66,24.82,52.13,15.39,73.6324
New Zealand,NZL,1982,7.72,25.240002,51.88,15.17,73.7237
New Zealand,NZL,1983,8.59,25.86,50.72,14.83,73.8291
New Zealand,NZL,1984,8.52,25.240002,51.1,15.13,74.3668
New Zealand,NZL,1985,8.1,24.41,51.81,15.69,73.8761
New Zealand,NZL,1986,7.19,23.97,52.600002,16.25,74.1192
New Zealand,NZL,1987,7.88,23.109999,52.48,16.53,74.2074
New Zealand,NZL,1988,8.15,23.45,52.03,16.37,74.4784
New Zealand,NZL,1989,9.93,24.1,50.47,15.49,74.8878
New Zealand,NZL,1990,11.94,24.85,48.69,14.51,75.4252
New Zealand,NZL,1991,10.62,24.92,49.829998,14.63,76.0789
New Zealand,NZL,1992,11.33,25.57,48.989998,14.12,76.1907
New Zealand,NZL,1993,12.08,25.71,48.210003,14.0,76.4987
New Zealand,NZL,1994,12.34,25.42,48.13,14.12,76.9178
New Zealand,NZL,1995,12.45,25.3,48.14,14.11,76.7853
New Zealand,NZL,1996,11.93,24.6,48.95,14.52,76.8069
New Zealand,NZL,1997,12.91,24.92,48.05,14.13,77.3441
New Zealand,NZL,1998,13.77,25.560001,47.09,13.58,78.1667
New Zealand,NZL,1999,18.17,24.05,41.83,15.96,77.9107
New Zealand,NZL,2000,11.65,25.45,44.55,18.35,78.6681
